"union","performance","framing","id","group_id","round","overextraction","observer","overext_observed","report","punished","round_profit"
6,1,2,"288962","612",20,50,0,NA,NA,0,530
6,1,2,"321062","612",20,43,0,NA,NA,0,430
7,2,1,"32171","711",1,35,NA,NA,NA,NA,980
7,2,1,"64271","711",1,25,NA,NA,NA,NA,830
7,2,1,"96371","711",1,24,NA,NA,NA,NA,810
7,2,1,"128471","711",1,25,NA,NA,NA,NA,830
7,2,1,"160571","711",1,0,NA,NA,NA,NA,450
7,2,1,"192671","721",1,0,NA,NA,NA,NA,870
7,2,1,"224771","721",1,10,NA,NA,NA,NA,1020
7,2,1,"256871","721",1,5,NA,NA,NA,NA,950
7,2,1,"288971","721",1,5,NA,NA,NA,NA,950
7,2,1,"321071","721",1,5,NA,NA,NA,NA,950
7,2,1,"32171","711",2,40,NA,NA,NA,NA,1010
7,2,1,"64271","711",2,25,NA,NA,NA,NA,790
7,2,1,"96371","711",2,24,NA,NA,NA,NA,770
7,2,1,"128471","711",2,25,NA,NA,NA,NA,790
7,2,1,"160571","711",2,3,NA,NA,NA,NA,460
7,2,1,"192671","721",2,0,NA,NA,NA,NA,890
7,2,1,"224771","721",2,10,NA,NA,NA,NA,1040
7,2,1,"256871","721",2,8,NA,NA,NA,NA,1010
7,2,1,"288971","721",2,0,NA,NA,NA,NA,890
7,2,1,"321071","721",2,3,NA,NA,NA,NA,940
7,2,1,"32171","711",3,25,NA,NA,NA,NA,1010
7,2,1,"64271","711",3,20,NA,NA,NA,NA,940
7,2,1,"96371","711",3,0,NA,NA,NA,NA,640
7,2,1,"128471","711",3,25,NA,NA,NA,NA,1010
7,2,1,"160571","711",3,2,NA,NA,NA,NA,670
7,2,1,"192671","721",3,0,NA,NA,NA,NA,890
7,2,1,"224771","721",3,10,NA,NA,NA,NA,1040
7,2,1,"256871","721",3,8,NA,NA,NA,NA,1010
7,2,1,"288971","721",3,0,NA,NA,NA,NA,890
7,2,1,"321071","721",3,3,NA,NA,NA,NA,940
7,2,1,"32171","711",4,25,NA,NA,NA,NA,930
7,2,1,"64271","711",4,18,NA,NA,NA,NA,830
7,2,1,"96371","711",4,24,NA,NA,NA,NA,920
7,2,1,"128471","711",4,20,NA,NA,NA,NA,860
7,2,1,"160571","711",4,1,NA,NA,NA,NA,570
7,2,1,"192671","721",4,0,NA,NA,NA,NA,890
7,2,1,"224771","721",4,10,NA,NA,NA,NA,1040
7,2,1,"256871","721",4,8,NA,NA,NA,NA,1010
7,2,1,"288971","721",4,1,NA,NA,NA,NA,910
7,2,1,"321071","721",4,2,NA,NA,NA,NA,920
7,2,1,"32171","711",5,35,NA,NA,NA,NA,1040
7,2,1,"64271","711",5,15,NA,NA,NA,NA,740
7,2,1,"96371","711",5,20,NA,NA,NA,NA,820
7,2,1,"128471","711",5,20,NA,NA,NA,NA,820
7,2,1,"160571","711",5,6,NA,NA,NA,NA,610
7,2,1,"192671","721",5,0,NA,NA,NA,NA,890
7,2,1,"224771","721",5,10,NA,NA,NA,NA,1040
7,2,1,"256871","721",5,8,NA,NA,NA,NA,1010
7,2,1,"288971","721",5,2,NA,NA,NA,NA,920
7,2,1,"321071","721",5,2,NA,NA,NA,NA,920
7,2,1,"32171","711",6,25,NA,NA,NA,NA,900
7,2,1,"64271","711",6,25,NA,NA,NA,NA,900
7,2,1,"96371","711",6,20,NA,NA,NA,NA,820
7,2,1,"128471","711",6,25,NA,NA,NA,NA,900
7,2,1,"160571","711",6,0,NA,NA,NA,NA,520
7,2,1,"192671","721",6,0,NA,NA,NA,NA,890
7,2,1,"224771","721",6,10,NA,NA,NA,NA,1040
7,2,1,"256871","721",6,8,NA,NA,NA,NA,1010
7,2,1,"288971","721",6,0,NA,NA,NA,NA,890
7,2,1,"321071","721",6,3,NA,NA,NA,NA,940
7,2,1,"32171","711",7,50,NA,NA,NA,NA,1220
7,2,1,"64271","711",7,10,NA,NA,NA,NA,620
7,2,1,"96371","711",7,20,NA,NA,NA,NA,770
7,2,1,"128471","711",7,25,NA,NA,NA,NA,840
7,2,1,"160571","711",7,1,NA,NA,NA,NA,480
7,2,1,"192671","721",7,0,NA,NA,NA,NA,900
7,2,1,"224771","721",7,10,NA,NA,NA,NA,1050
7,2,1,"256871","721",7,8,NA,NA,NA,NA,1020
7,2,1,"288971","721",7,0,NA,NA,NA,NA,900
7,2,1,"321071","721",7,2,NA,NA,NA,NA,930
7,2,1,"32171","711",8,45,NA,NA,NA,NA,1070
7,2,1,"64271","711",8,25,NA,NA,NA,NA,770
7,2,1,"96371","711",8,24,NA,NA,NA,NA,750
7,2,1,"128471","711",8,25,NA,NA,NA,NA,770
7,2,1,"160571","711",8,2,NA,NA,NA,NA,420
7,2,1,"192671","721",8,0,NA,NA,NA,NA,900
7,2,1,"224771","721",8,10,NA,NA,NA,NA,1050
7,2,1,"256871","721",8,8,NA,NA,NA,NA,1020
7,2,1,"288971","721",8,0,NA,NA,NA,NA,900
7,2,1,"321071","721",8,1,NA,NA,NA,NA,920
7,2,1,"32171","711",9,25,NA,NA,NA,NA,880
7,2,1,"64271","711",9,25,NA,NA,NA,NA,880
7,2,1,"96371","711",9,20,NA,NA,NA,NA,810
7,2,1,"128471","711",9,25,NA,NA,NA,NA,880
7,2,1,"160571","711",9,3,NA,NA,NA,NA,550
7,2,1,"192671","721",9,0,NA,NA,NA,NA,890
7,2,1,"224771","721",9,10,NA,NA,NA,NA,1040
7,2,1,"256871","721",9,8,NA,NA,NA,NA,1010
7,2,1,"288971","721",9,0,NA,NA,NA,NA,890
7,2,1,"321071","721",9,3,NA,NA,NA,NA,940
7,2,1,"32171","711",10,25,NA,NA,NA,NA,890
7,2,1,"64271","711",10,25,NA,NA,NA,NA,890
7,2,1,"96371","711",10,20,NA,NA,NA,NA,810
7,2,1,"128471","711",10,25,NA,NA,NA,NA,890
7,2,1,"160571","711",10,2,NA,NA,NA,NA,540
7,2,1,"192671","721",10,0,NA,NA,NA,NA,890
7,2,1,"224771","721",10,10,NA,NA,NA,NA,1040
7,2,1,"256871","721",10,8,NA,NA,NA,NA,1010
7,2,1,"288971","721",10,0,NA,NA,NA,NA,890
7,2,1,"321071","721",10,4,NA,NA,NA,NA,950
7,2,1,"32171","711",11,25,-1,NA,NA,NA,940
7,2,1,"64271","711",11,25,1,25,0,NA,1190
7,2,1,"96371","711",11,12,0,NA,NA,0,740
7,2,1,"128471","711",11,25,0,NA,NA,0,940
7,2,1,"160571","711",11,0,1,12,0,NA,810
7,2,1,"192671","721",11,0,0,NA,NA,0,960
7,2,1,"224771","721",11,0,1,0,0,NA,960
7,2,1,"256871","721",11,8,1,0,0,NA,1080
7,2,1,"288971","721",11,0,-1,NA,NA,NA,960
7,2,1,"321071","721",11,0,0,NA,NA,0,960
7,2,1,"32171","711",12,20,1,25,0,NA,1130
7,2,1,"64271","711",12,25,1,3,0,NA,1210
7,2,1,"96371","711",12,10,-1,NA,NA,NA,730
7,2,1,"128471","711",12,25,0,NA,NA,0,960
7,2,1,"160571","711",12,3,0,NA,NA,0,630
7,2,1,"192671","721",12,0,-1,NA,NA,NA,890
7,2,1,"224771","721",12,10,0,NA,NA,0,1040
7,2,1,"256871","721",12,8,1,10,0,NA,1260
7,2,1,"288971","721",12,2,1,1,1,NA,920
7,2,1,"321071","721",12,1,0,NA,NA,1,0
7,2,1,"32171","711",13,25,-1,NA,NA,NA,970
7,2,1,"64271","711",13,25,0,NA,NA,0,970
7,2,1,"96371","711",13,6,1,25,0,NA,930
7,2,1,"128471","711",13,25,1,0,0,NA,970
7,2,1,"160571","711",13,0,0,NA,NA,0,590
7,2,1,"192671","721",13,0,1,10,1,NA,900
7,2,1,"224771","721",13,10,0,NA,NA,1,0
7,2,1,"256871","721",13,8,0,NA,NA,0,1020
7,2,1,"288971","721",13,2,-1,NA,NA,NA,930
7,2,1,"321071","721",13,0,1,8,0,NA,1150
7,2,1,"32171","711",14,30,0,NA,NA,0,990
7,2,1,"64271","711",14,25,-1,NA,NA,NA,910
7,2,1,"96371","711",14,12,1,0,0,NA,720
7,2,1,"128471","711",14,25,1,30,0,NA,1160
7,2,1,"160571","711",14,0,0,NA,NA,0,540
7,2,1,"192671","721",14,0,-1,NA,NA,NA,950
7,2,1,"224771","721",14,0,0,NA,NA,0,950
7,2,1,"256871","721",14,8,1,0,0,NA,1070
7,2,1,"288971","721",14,0,0,NA,NA,0,950
7,2,1,"321071","721",14,1,1,0,0,NA,970
7,2,1,"32171","711",15,25,1,2,0,NA,1120
7,2,1,"64271","711",15,25,0,NA,NA,0,870
7,2,1,"96371","711",15,24,-1,NA,NA,NA,850
7,2,1,"128471","711",15,25,1,25,0,NA,1120
7,2,1,"160571","711",15,2,0,NA,NA,0,520
7,2,1,"192671","721",15,0,1,8,1,NA,950
7,2,1,"224771","721",15,0,1,1,0,NA,1200
7,2,1,"256871","721",15,8,0,NA,NA,1,0
7,2,1,"288971","721",15,1,-1,NA,NA,NA,960
7,2,1,"321071","721",15,1,0,NA,NA,0,960
7,2,1,"32171","711",16,25,-1,NA,NA,NA,990
7,2,1,"64271","711",16,25,1,1,0,NA,1240
7,2,1,"96371","711",16,0,0,NA,NA,0,620
7,2,1,"128471","711",16,25,1,0,0,NA,990
7,2,1,"160571","711",16,1,0,NA,NA,0,630
7,2,1,"192671","721",16,0,0,NA,NA,0,900
7,2,1,"224771","721",16,10,-1,NA,NA,NA,1050
7,2,1,"256871","721",16,8,1,0,0,NA,1020
7,2,1,"288971","721",16,0,1,1,0,NA,1150
7,2,1,"321071","721",16,1,0,NA,NA,0,920
7,2,1,"32171","711",17,20,1,25,0,NA,1200
7,2,1,"64271","711",17,25,0,NA,NA,0,1020
7,2,1,"96371","711",17,0,1,0,0,NA,650
7,2,1,"128471","711",17,25,-1,NA,NA,NA,1020
7,2,1,"160571","711",17,0,0,NA,NA,0,650
7,2,1,"192671","721",17,0,1,0,0,NA,950
7,2,1,"224771","721",17,0,0,NA,NA,0,950
7,2,1,"256871","721",17,8,1,1,0,NA,1320
7,2,1,"288971","721",17,1,0,NA,NA,0,960
7,2,1,"321071","721",17,1,-1,NA,NA,NA,960
7,2,1,"32171","711",18,25,1,0,0,NA,890
7,2,1,"64271","711",18,25,0,NA,NA,0,890
7,2,1,"96371","711",18,0,0,NA,NA,0,510
7,2,1,"128471","711",18,25,1,25,0,NA,1140
7,2,1,"160571","711",18,22,-1,NA,NA,NA,840
7,2,1,"192671","721",18,0,0,NA,NA,0,900
7,2,1,"224771","721",18,10,1,1,1,NA,1050
7,2,1,"256871","721",18,8,1,0,0,NA,1020
7,2,1,"288971","721",18,1,-1,NA,NA,NA,910
7,2,1,"321071","721",18,1,0,NA,NA,1,0
7,2,1,"32171","711",19,25,0,NA,NA,0,1000
7,2,1,"64271","711",19,25,0,NA,NA,0,1000
7,2,1,"96371","711",19,0,-1,NA,NA,NA,620
7,2,1,"128471","711",19,25,1,25,0,NA,1250
7,2,1,"160571","711",19,0,1,25,0,NA,870
7,2,1,"192671","721",19,0,0,NA,NA,0,910
7,2,1,"224771","721",19,10,1,8,1,NA,1060
7,2,1,"256871","721",19,8,0,NA,NA,1,0
7,2,1,"288971","721",19,0,-1,NA,NA,NA,910
7,2,1,"321071","721",19,0,1,0,0,NA,910
7,2,1,"32171","711",20,15,0,NA,NA,0,900
7,2,1,"64271","711",20,25,1,15,0,NA,1300
7,2,1,"96371","711",20,0,0,NA,NA,0,670
7,2,1,"128471","711",20,25,-1,NA,NA,NA,1050
7,2,1,"160571","711",20,0,1,0,0,NA,670
7,2,1,"192671","721",20,0,1,1,1,NA,950
7,2,1,"224771","721",20,0,1,8,1,NA,950
7,2,1,"256871","721",20,8,0,NA,NA,1,0
7,2,1,"288971","721",20,1,0,NA,NA,1,0
7,2,1,"321071","721",20,0,-1,NA,NA,NA,950
7,2,2,"32172","722",1,15,NA,NA,NA,NA,320
7,2,2,"64272","722",1,25,NA,NA,NA,NA,470
7,2,2,"96372","722",1,50,NA,NA,NA,NA,850
7,2,2,"128472","722",1,50,NA,NA,NA,NA,850
7,2,2,"160572","712",1,5,NA,NA,NA,NA,720
7,2,2,"192672","722",1,40,NA,NA,NA,NA,700
7,2,2,"224772","712",1,0,NA,NA,NA,NA,650
7,2,2,"256872","712",1,15,NA,NA,NA,NA,870
7,2,2,"288972","712",1,0,NA,NA,NA,NA,650
7,2,2,"321072","712",1,50,NA,NA,NA,NA,1400
7,2,2,"32172","722",2,25,NA,NA,NA,NA,400
7,2,2,"64272","722",2,30,NA,NA,NA,NA,470
7,2,2,"96372","722",2,50,NA,NA,NA,NA,770
7,2,2,"128472","722",2,50,NA,NA,NA,NA,770
7,2,2,"160572","712",2,5,NA,NA,NA,NA,670
7,2,2,"192672","722",2,40,NA,NA,NA,NA,620
7,2,2,"224772","712",2,0,NA,NA,NA,NA,600
7,2,2,"256872","712",2,15,NA,NA,NA,NA,820
7,2,2,"288972","712",2,10,NA,NA,NA,NA,750
7,2,2,"321072","712",2,50,NA,NA,NA,NA,1350
7,2,2,"32172","722",3,33,NA,NA,NA,NA,530
7,2,2,"64272","722",3,20,NA,NA,NA,NA,330
7,2,2,"96372","722",3,50,NA,NA,NA,NA,780
7,2,2,"128472","722",3,50,NA,NA,NA,NA,780
7,2,2,"160572","712",3,5,NA,NA,NA,NA,700
7,2,2,"192672","722",3,40,NA,NA,NA,NA,630
7,2,2,"224772","712",3,0,NA,NA,NA,NA,620
7,2,2,"256872","712",3,10,NA,NA,NA,NA,770
7,2,2,"288972","712",3,10,NA,NA,NA,NA,770
7,2,2,"321072","712",3,50,NA,NA,NA,NA,1370
7,2,2,"32172","722",4,8,NA,NA,NA,NA,250
7,2,2,"64272","722",4,25,NA,NA,NA,NA,510
7,2,2,"96372","722",4,50,NA,NA,NA,NA,880
7,2,2,"128472","722",4,50,NA,NA,NA,NA,880
7,2,2,"160572","712",4,5,NA,NA,NA,NA,700
7,2,2,"192672","722",4,40,NA,NA,NA,NA,730
7,2,2,"224772","712",4,0,NA,NA,NA,NA,620
7,2,2,"256872","712",4,10,NA,NA,NA,NA,770
7,2,2,"288972","712",4,10,NA,NA,NA,NA,770
7,2,2,"321072","712",4,50,NA,NA,NA,NA,1370
7,2,2,"32172","722",5,40,NA,NA,NA,NA,450
7,2,2,"64272","722",5,40,NA,NA,NA,NA,450
7,2,2,"96372","722",5,50,NA,NA,NA,NA,600
7,2,2,"128472","722",5,50,NA,NA,NA,NA,600
7,2,2,"160572","712",5,5,NA,NA,NA,NA,750
7,2,2,"192672","722",5,50,NA,NA,NA,NA,600
7,2,2,"224772","712",5,0,NA,NA,NA,NA,670
7,2,2,"256872","712",5,10,NA,NA,NA,NA,820
7,2,2,"288972","712",5,0,NA,NA,NA,NA,670
7,2,2,"321072","712",5,50,NA,NA,NA,NA,1420
7,2,2,"32172","722",6,44,NA,NA,NA,NA,590
7,2,2,"64272","722",6,30,NA,NA,NA,NA,380
7,2,2,"96372","722",6,50,NA,NA,NA,NA,680
7,2,2,"128472","722",6,50,NA,NA,NA,NA,680
7,2,2,"160572","712",6,5,NA,NA,NA,NA,860
7,2,2,"192672","722",6,40,NA,NA,NA,NA,530
7,2,2,"224772","712",6,0,NA,NA,NA,NA,790
7,2,2,"256872","712",6,12,NA,NA,NA,NA,970
7,2,2,"288972","712",6,20,NA,NA,NA,NA,1090
7,2,2,"321072","712",6,5,NA,NA,NA,NA,860
7,2,2,"32172","722",7,27,NA,NA,NA,NA,420
7,2,2,"64272","722",7,20,NA,NA,NA,NA,310
7,2,2,"96372","722",7,50,NA,NA,NA,NA,760
7,2,2,"128472","722",7,50,NA,NA,NA,NA,760
7,2,2,"160572","712",7,5,NA,NA,NA,NA,820
7,2,2,"192672","722",7,50,NA,NA,NA,NA,760
7,2,2,"224772","712",7,0,NA,NA,NA,NA,750
7,2,2,"256872","712",7,10,NA,NA,NA,NA,900
7,2,2,"288972","712",7,30,NA,NA,NA,NA,1200
7,2,2,"321072","712",7,5,NA,NA,NA,NA,820
7,2,2,"32172","722",8,33,NA,NA,NA,NA,580
7,2,2,"64272","722",8,10,NA,NA,NA,NA,230
7,2,2,"96372","722",8,50,NA,NA,NA,NA,830
7,2,2,"128472","722",8,50,NA,NA,NA,NA,830
7,2,2,"160572","712",8,5,NA,NA,NA,NA,810
7,2,2,"192672","722",8,40,NA,NA,NA,NA,680
7,2,2,"224772","712",8,0,NA,NA,NA,NA,740
7,2,2,"256872","712",8,5,NA,NA,NA,NA,810
7,2,2,"288972","712",8,40,NA,NA,NA,NA,1340
7,2,2,"321072","712",8,2,NA,NA,NA,NA,770
7,2,2,"32172","722",9,45,NA,NA,NA,NA,500
7,2,2,"64272","722",9,40,NA,NA,NA,NA,420
7,2,2,"96372","722",9,50,NA,NA,NA,NA,570
7,2,2,"128472","722",9,50,NA,NA,NA,NA,570
7,2,2,"160572","712",9,5,NA,NA,NA,NA,700
7,2,2,"192672","722",9,50,NA,NA,NA,NA,570
7,2,2,"224772","712",9,0,NA,NA,NA,NA,620
7,2,2,"256872","712",9,15,NA,NA,NA,NA,850
7,2,2,"288972","712",9,50,NA,NA,NA,NA,1370
7,2,2,"321072","712",9,5,NA,NA,NA,NA,700
7,2,2,"32172","722",10,44,NA,NA,NA,NA,610
7,2,2,"64272","722",10,25,NA,NA,NA,NA,330
7,2,2,"96372","722",10,50,NA,NA,NA,NA,700
7,2,2,"128472","722",10,50,NA,NA,NA,NA,700
7,2,2,"160572","712",10,5,NA,NA,NA,NA,800
7,2,2,"192672","722",10,40,NA,NA,NA,NA,550
7,2,2,"224772","712",10,0,NA,NA,NA,NA,720
7,2,2,"256872","712",10,5,NA,NA,NA,NA,800
7,2,2,"288972","712",10,40,NA,NA,NA,NA,1320
7,2,2,"321072","712",10,5,NA,NA,NA,NA,800
7,2,2,"32172","722",11,7,0,NA,NA,0,170
7,2,2,"64272","722",11,30,1,7,0,NA,760
7,2,2,"96372","722",11,50,1,50,1,NA,810
7,2,2,"128472","722",11,50,0,NA,NA,1,0
7,2,2,"160572","712",11,10,1,0,0,NA,1070
7,2,2,"192672","722",11,50,-1,NA,NA,NA,810
7,2,2,"224772","712",11,0,0,NA,NA,0,920
7,2,2,"256872","712",11,5,1,0,0,NA,1000
7,2,2,"288972","712",11,0,0,NA,NA,0,920
7,2,2,"321072","712",11,0,-1,NA,NA,NA,920
7,2,2,"32172","722",12,42,0,NA,NA,1,0
7,2,2,"64272","722",12,25,0,NA,NA,0,340
7,2,2,"96372","722",12,50,1,42,1,NA,710
7,2,2,"128472","722",12,50,1,25,0,NA,960
7,2,2,"160572","712",12,10,-1,NA,NA,NA,1070
7,2,2,"192672","722",12,40,-1,NA,NA,NA,560
7,2,2,"224772","712",12,0,0,NA,NA,0,920
7,2,2,"256872","712",12,5,0,NA,NA,0,1000
7,2,2,"288972","712",12,0,1,5,0,NA,1170
7,2,2,"321072","712",12,0,1,0,0,NA,920
7,2,2,"32172","722",13,26,-1,NA,NA,NA,360
7,2,2,"64272","722",13,30,0,NA,NA,0,420
7,2,2,"96372","722",13,50,0,NA,NA,0,720
7,2,2,"128472","722",13,50,1,50,0,NA,970
7,2,2,"160572","712",13,10,1,0,0,NA,1070
7,2,2,"192672","722",13,50,1,30,0,NA,970
7,2,2,"224772","712",13,0,1,0,0,NA,920
7,2,2,"256872","712",13,5,-1,NA,NA,NA,1000
7,2,2,"288972","712",13,0,0,NA,NA,0,920
7,2,2,"321072","712",13,0,0,NA,NA,0,920
7,2,2,"32172","722",14,11,1,50,0,NA,480
7,2,2,"64272","722",14,25,0,NA,NA,0,440
7,2,2,"96372","722",14,50,-1,NA,NA,NA,820
7,2,2,"128472","722",14,50,0,NA,NA,0,820
7,2,2,"160572","712",14,10,0,NA,NA,0,1050
7,2,2,"192672","722",14,50,1,25,0,NA,1070
7,2,2,"224772","712",14,0,-1,NA,NA,NA,900
7,2,2,"256872","712",14,5,0,NA,NA,0,970
7,2,2,"288972","712",14,0,1,10,0,NA,1150
7,2,2,"321072","712",14,5,1,5,0,NA,1220
7,2,2,"32172","722",15,11,0,NA,NA,1,0
7,2,2,"64272","722",15,20,-1,NA,NA,NA,390
7,2,2,"96372","722",15,50,1,11,1,NA,840
7,2,2,"128472","722",15,50,1,50,0,NA,1090
7,2,2,"160572","712",15,10,-1,NA,NA,NA,1050
7,2,2,"192672","722",15,50,0,NA,NA,0,840
7,2,2,"224772","712",15,0,1,5,0,NA,1150
7,2,2,"256872","712",15,5,0,NA,NA,0,970
7,2,2,"288972","712",15,0,1,5,0,NA,1150
7,2,2,"321072","712",15,5,0,NA,NA,0,970
7,2,2,"32172","722",16,11,1,50,0,NA,460
7,2,2,"64272","722",16,30,-1,NA,NA,NA,490
7,2,2,"96372","722",16,50,0,NA,NA,0,790
7,2,2,"128472","722",16,50,0,NA,NA,0,790
7,2,2,"160572","712",16,10,1,0,0,NA,1060
7,2,2,"192672","722",16,50,1,50,0,NA,1040
7,2,2,"224772","712",16,0,-1,NA,NA,NA,910
7,2,2,"256872","712",16,2,0,NA,NA,0,940
7,2,2,"288972","712",16,0,0,NA,NA,0,910
7,2,2,"321072","712",16,5,1,2,0,NA,1240
7,2,2,"32172","722",17,8,0,NA,NA,0,200
7,2,2,"64272","722",17,25,0,NA,NA,1,0
7,2,2,"96372","722",17,50,1,25,1,NA,830
7,2,2,"128472","722",17,50,1,8,0,NA,1080
7,2,2,"160572","712",17,10,0,NA,NA,0,1060
7,2,2,"192672","722",17,50,-1,NA,NA,NA,830
7,2,2,"224772","712",17,0,-1,NA,NA,NA,910
7,2,2,"256872","712",17,2,1,10,0,NA,1190
7,2,2,"288972","712",17,0,1,5,0,NA,1160
7,2,2,"321072","712",17,5,0,NA,NA,0,990
7,2,2,"32172","722",18,20,1,50,0,NA,570
7,2,2,"64272","722",18,25,0,NA,NA,0,400
7,2,2,"96372","722",18,50,-1,NA,NA,NA,770
7,2,2,"128472","722",18,50,0,NA,NA,0,770
7,2,2,"160572","712",18,10,-1,NA,NA,NA,1050
7,2,2,"192672","722",18,50,1,25,0,NA,1020
7,2,2,"224772","712",18,0,0,NA,NA,0,900
7,2,2,"256872","712",18,5,1,0,0,NA,970
7,2,2,"288972","712",18,0,1,5,0,NA,1150
7,2,2,"321072","712",18,5,0,NA,NA,0,970
7,2,2,"32172","722",19,0,1,50,0,NA,320
7,2,2,"64272","722",19,35,0,NA,NA,0,600
7,2,2,"96372","722",19,50,-1,NA,NA,NA,820
7,2,2,"128472","722",19,50,1,35,0,NA,1070
7,2,2,"160572","712",19,10,-1,NA,NA,NA,1060
7,2,2,"192672","722",19,50,0,NA,NA,0,820
7,2,2,"224772","712",19,0,1,2,0,NA,1160
7,2,2,"256872","712",19,2,0,NA,NA,0,940
7,2,2,"288972","712",19,0,1,5,0,NA,1160
7,2,2,"321072","712",19,5,0,NA,NA,0,990
7,2,2,"32172","722",20,0,0,NA,NA,0,100
7,2,2,"64272","722",20,30,1,0,0,NA,550
7,2,2,"96372","722",20,50,1,50,1,NA,850
7,2,2,"128472","722",20,50,-1,NA,NA,NA,850
7,2,2,"160572","712",20,10,0,NA,NA,0,1050
7,2,2,"192672","722",20,50,0,NA,NA,1,0
7,2,2,"224772","712",20,0,-1,NA,NA,NA,900
7,2,2,"256872","712",20,5,1,10,0,NA,1220
7,2,2,"288972","712",20,0,1,5,0,NA,1150
7,2,2,"321072","712",20,5,0,NA,NA,0,970
