"","union","performance","framing","id","group","round","trial","overextraction","observer","overext_observed","report","punished","round_profit"
"1608",6,1,1,2568,1,4,0,0,-1,-1,0,0,670
"1609",6,1,1,2889,1,4,0,5,-1,-1,0,0,750
"1610",6,1,1,3210,2,4,0,20,-1,-1,0,0,750
"1611",6,1,1,321,1,5,0,47,-1,-1,0,0,990
"1612",6,1,1,642,2,5,0,15,-1,-1,0,0,770
"1613",6,1,1,963,2,5,0,50,-1,-1,0,0,1300
"1614",6,1,1,1284,1,5,0,20,-1,-1,0,0,590
"1615",6,1,1,1605,2,5,0,0,-1,-1,0,0,550
"1616",6,1,1,1926,2,5,0,20,-1,-1,0,0,850
"1617",6,1,1,2247,1,5,0,25,-1,-1,0,0,660
"1618",6,1,1,2568,1,5,0,50,-1,-1,0,0,1040
"1619",6,1,1,2889,1,5,0,0,-1,-1,0,0,290
"1620",6,1,1,3210,2,5,0,5,-1,-1,0,0,620
"1621",6,1,1,321,1,6,0,22,-1,-1,0,0,660
"1622",6,1,1,642,2,6,0,0,-1,-1,0,0,450
"1623",6,1,1,963,2,6,0,50,-1,-1,0,0,1200
"1624",6,1,1,1284,1,6,0,16,-1,-1,0,0,570
"1625",6,1,1,1605,2,6,0,0,-1,-1,0,0,450
"1626",6,1,1,1926,2,6,0,20,-1,-1,0,0,750
"1627",6,1,1,2247,1,6,0,45,-1,-1,0,0,1010
"1628",6,1,1,2568,1,6,0,0,-1,-1,0,0,330
"1629",6,1,1,2889,1,6,0,50,-1,-1,0,0,1080
"1630",6,1,1,3210,2,6,0,40,-1,-1,0,0,1050
"1631",6,1,1,321,1,7,0,45,-1,-1,0,0,1190
"1632",6,1,1,642,2,7,0,10,-1,-1,0,0,750
"1633",6,1,1,963,2,7,0,0,-1,-1,0,0,600
"1634",6,1,1,1284,1,7,0,17,-1,-1,0,0,770
"1635",6,1,1,1605,2,7,0,0,-1,-1,0,0,600
"1636",6,1,1,1926,2,7,0,30,-1,-1,0,0,1050
"1637",6,1,1,2247,1,7,0,35,-1,-1,0,0,1040
"1638",6,1,1,2568,1,7,0,0,-1,-1,0,0,510
"1639",6,1,1,2889,1,7,0,0,-1,-1,0,0,510
"1640",6,1,1,3210,2,7,0,40,-1,-1,0,0,1200
"1641",6,1,1,321,1,8,0,50,-1,-1,0,0,1270
"1642",6,1,1,642,2,8,0,23,-1,-1,0,0,580
"1643",6,1,1,963,2,8,0,50,-1,-1,0,0,980
"1644",6,1,1,1284,1,8,0,16,-1,-1,0,0,760
"1645",6,1,1,1605,2,8,0,20,-1,-1,0,0,530
"1646",6,1,1,1926,2,8,0,20,-1,-1,0,0,530
"1647",6,1,1,2247,1,8,0,30,-1,-1,0,0,970
"1648",6,1,1,2568,1,8,0,0,-1,-1,0,0,520
"1649",6,1,1,2889,1,8,0,0,-1,-1,0,0,520
"1650",6,1,1,3210,2,8,0,40,-1,-1,0,0,830
"1651",6,1,1,321,1,9,0,22,-1,-1,0,0,880
"1652",6,1,1,642,2,9,0,50,-1,-1,0,0,1050
"1653",6,1,1,963,2,9,0,50,-1,-1,0,0,1050
"1654",6,1,1,1284,1,9,0,16,-1,-1,0,0,790
"1655",6,1,1,1605,2,9,0,20,-1,-1,0,0,600
"1656",6,1,1,1926,2,9,0,20,-1,-1,0,0,600
"1657",6,1,1,2247,1,9,0,40,-1,-1,0,0,1150
"1658",6,1,1,2568,1,9,0,0,-1,-1,0,0,550
"1659",6,1,1,2889,1,9,0,12,-1,-1,0,0,730
"1660",6,1,1,3210,2,9,0,0,-1,-1,0,0,300
"1661",6,1,1,321,1,10,0,41,-1,-1,0,0,1090
"1662",6,1,1,642,2,10,0,50,-1,-1,0,0,950
"1663",6,1,1,963,2,10,0,50,-1,-1,0,0,950
"1664",6,1,1,1284,1,10,0,18,-1,-1,0,0,750
"1665",6,1,1,1605,2,10,0,0,-1,-1,0,0,200
"1666",6,1,1,1926,2,10,0,20,-1,-1,0,0,500
"1667",6,1,1,2247,1,10,0,35,-1,-1,0,0,1000
"1668",6,1,1,2568,1,10,0,0,-1,-1,0,0,480
"1669",6,1,1,2889,1,10,0,10,-1,-1,0,0,630
"1670",6,1,1,3210,2,10,0,40,-1,-1,0,0,800
"1671",6,1,1,321,1,11,0,7,-1,-1,0,0,640
"1672",6,1,1,642,2,11,0,50,-1,-1,0,0,900
"1673",6,1,1,963,2,11,0,50,-1,-1,0,0,900
"1674",6,1,1,1284,1,11,0,20,-1,-1,0,0,840
"1675",6,1,1,1605,2,11,0,50,-1,-1,0,0,900
"1676",6,1,1,1926,2,11,0,20,-1,-1,0,0,450
"1677",6,1,1,2247,1,11,0,35,-1,-1,0,0,1060
"1678",6,1,1,2568,1,11,0,0,-1,-1,0,0,540
"1679",6,1,1,2889,1,11,0,30,-1,-1,0,0,990
"1680",6,1,1,3210,2,11,0,0,-1,-1,0,0,150
"1681",6,1,1,321,1,12,0,36,-1,-1,0,0,680
"1682",6,1,1,642,2,12,0,50,-1,-1,0,0,570
"1683",6,1,1,963,2,12,0,50,-1,-1,0,0,570
"1684",6,1,1,1284,1,12,0,50,-1,-1,0,0,890
"1685",6,1,1,1605,2,12,0,50,-1,-1,0,0,570
"1686",6,1,1,1926,2,12,0,45,-1,-1,0,0,500
"1687",6,1,1,2247,1,12,0,35,-1,-1,0,0,670
"1688",6,1,1,2568,1,12,0,0,-1,-1,0,0,140
"1689",6,1,1,2889,1,12,0,50,-1,-1,0,0,890
"1690",6,1,1,3210,2,12,0,40,-1,-1,0,0,420
"1691",6,1,1,321,1,13,0,17,-1,-1,0,0,420
"1692",6,1,1,642,2,13,0,50,-1,-1,0,0,850
"1693",6,1,1,963,2,13,0,40,-1,-1,0,0,700
"1694",6,1,1,1284,1,13,0,50,-1,-1,0,0,910
"1695",6,1,1,1605,2,13,0,0,-1,-1,0,0,100
"1696",6,1,1,1926,2,13,0,50,-1,-1,0,0,850
"1697",6,1,1,2247,1,13,0,50,-1,-1,0,0,910
"1698",6,1,1,2568,1,13,0,0,-1,-1,0,0,160
"1699",6,1,1,2889,1,13,0,50,-1,-1,0,0,910
"1700",6,1,1,3210,2,13,0,40,-1,-1,0,0,700
"1701",6,1,1,321,1,17,0,35,0,-1,0,1,0
"1702",6,1,1,642,2,17,0,35,-1,-1,0,0,1000
"1703",6,1,1,963,2,17,0,50,1,0,0,0,1220
"1704",6,1,1,1284,1,17,0,20,1,35,1,0,750
"1705",6,1,1,1605,2,17,0,0,1,20,0,0,720
"1706",6,1,1,1926,2,17,0,20,0,-1,0,0,770
"1707",6,1,1,2247,1,17,0,25,1,30,0,0,1070
"1708",6,1,1,2568,1,17,0,0,-1,-1,0,0,450
"1709",6,1,1,2889,1,17,0,30,0,-1,0,0,900
"1710",6,1,1,3210,2,17,0,0,0,-1,0,0,470
"1711",6,1,1,321,1,18,0,11,1,35,1,0,710
"1712",6,1,1,642,2,18,0,23,1,0,0,0,880
"1713",6,1,1,963,2,18,0,50,0,-1,0,1,0
"1714",6,1,1,1284,1,18,0,25,-1,-1,0,0,920
"1715",6,1,1,1605,2,18,0,0,0,-1,0,0,530
"1716",6,1,1,1926,2,18,0,20,-1,-1,0,0,830
"1717",6,1,1,2247,1,18,0,35,0,-1,0,1,0
"1718",6,1,1,2568,1,18,0,0,0,-1,0,0,540
"1719",6,1,1,2889,1,18,0,20,1,0,0,0,840
"1720",6,1,1,3210,2,18,0,0,1,50,1,0,530
"1721",6,1,1,321,1,19,0,0,1,0,0,0,620
"1722",6,1,1,642,2,19,0,45,1,20,1,0,1150
"1723",6,1,1,963,2,19,0,40,-1,-1,0,0,1070
"1724",6,1,1,1284,1,19,0,26,0,-1,0,0,1010
"1725",6,1,1,1605,2,19,0,0,0,-1,0,0,470
"1726",6,1,1,1926,2,19,0,20,0,-1,0,1,0
"1727",6,1,1,2247,1,19,0,25,-1,-1,0,0,990
"1728",6,1,1,2568,1,19,0,0,0,-1,0,0,620
"1729",6,1,1,2889,1,19,0,25,1,26,0,0,1240
"1730",6,1,1,3210,2,19,0,0,1,0,0,0,470
"1731",6,1,1,321,1,20,0,12,0,-1,0,1,0
"1732",6,1,1,642,2,20,0,40,1,0,0,0,1100
"1733",6,1,1,963,2,20,0,40,0,-1,0,1,0
"1734",6,1,1,1284,1,20,0,42,0,-1,0,1,0
"1735",6,1,1,1605,2,20,0,0,1,40,1,0,500
"1736",6,1,1,1926,2,20,0,20,-1,-1,0,0,800
"1737",6,1,1,2247,1,20,0,25,1,42,1,0,980
"1738",6,1,1,2568,1,20,0,0,1,12,1,0,600
"1739",6,1,1,2889,1,20,0,0,-1,-1,0,0,600
"1740",6,1,1,3210,2,20,0,0,0,-1,0,0,500
"1741",6,1,1,321,1,21,0,48,0,-1,0,1,0
"1742",6,1,1,642,2,21,0,35,-1,-1,0,0,1000
"1743",6,1,1,963,2,21,0,50,0,-1,0,1,0
"1744",6,1,1,1284,1,21,0,20,1,25,1,0,710
"1745",6,1,1,1605,2,21,0,0,0,-1,0,0,470
"1746",6,1,1,1926,2,21,0,20,1,50,1,0,770
"1747",6,1,1,2247,1,21,0,25,1,48,1,0,780
"1748",6,1,1,2568,1,21,0,0,-1,-1,0,0,410
"1749",6,1,1,2889,1,21,0,25,0,-1,0,1,0
"1750",6,1,1,3210,2,21,0,0,1,0,0,0,470
"1751",6,1,1,321,1,22,0,0,1,25,0,0,1000
"1752",6,1,1,642,2,22,0,33,-1,-1,0,0,980
"1753",6,1,1,963,2,22,0,50,0,-1,0,1,0
"1754",6,1,1,1284,1,22,0,25,0,-1,0,0,1120
"1755",6,1,1,1605,2,22,0,0,1,20,1,0,480
"1756",6,1,1,1926,2,22,0,20,0,-1,0,1,0
"1757",6,1,1,2247,1,22,0,25,-1,-1,0,0,1120
"1758",6,1,1,2568,1,22,0,0,0,-1,0,0,750
"1759",6,1,1,2889,1,22,0,0,1,0,0,0,750
"1760",6,1,1,3210,2,22,0,0,1,50,1,0,480
"1761",6,1,1,321,1,23,0,5,-1,-1,0,0,820
"1762",6,1,1,642,2,23,0,35,0,-1,0,1,0
"1763",6,1,1,963,2,23,0,20,-1,-1,0,0,920
"1764",6,1,1,1284,1,23,0,20,1,25,1,0,1050
"1765",6,1,1,1605,2,23,0,0,0,-1,0,0,620
"1766",6,1,1,1926,2,23,0,20,1,35,1,0,920
"1767",6,1,1,2247,1,23,0,25,0,-1,0,1,0
"1768",6,1,1,2568,1,23,0,0,0,-1,0,0,750
"1769",6,1,1,2889,1,23,0,0,1,0,0,0,750
"1770",6,1,1,3210,2,23,0,0,1,0,0,0,620
"1771",6,1,1,321,1,24,0,1,0,-1,0,0,760
"1772",6,1,1,642,2,24,0,25,-1,-1,0,0,1100
"1773",6,1,1,963,2,24,0,10,0,-1,0,1,0
"1774",6,1,1,1284,1,24,0,25,-1,-1,0,0,1120
"1775",6,1,1,1605,2,24,0,0,0,-1,0,0,720
"1776",6,1,1,1926,2,24,0,20,1,0,0,0,1020
"1777",6,1,1,2247,1,24,0,25,1,0,0,0,1120
"1778",6,1,1,2568,1,24,0,0,0,-1,0,0,740
"1779",6,1,1,2889,1,24,0,0,1,1,0,0,990
"1780",6,1,1,3210,2,24,0,0,1,10,1,0,720
"1781",6,1,1,321,1,25,0,0,1,0,0,0,770
"1782",6,1,1,642,2,25,0,30,0,-1,0,1,0
"1783",6,1,1,963,2,25,0,50,1,20,0,0,1500
"1784",6,1,1,1284,1,25,0,20,-1,-1,0,0,1070
"1785",6,1,1,1605,2,25,0,0,-1,-1,0,0,500
"1786",6,1,1,1926,2,25,0,20,0,-1,0,0,800
"1787",6,1,1,2247,1,25,0,25,0,-1,0,0,1150
"1788",6,1,1,2568,1,25,0,0,0,-1,0,0,770
"1789",6,1,1,2889,1,25,0,0,1,25,0,0,1020
"1790",6,1,1,3210,2,25,0,0,1,30,1,0,500
"1791",6,1,1,321,1,26,0,0,1,25,1,0,770
"1792",6,1,1,642,2,26,0,35,1,20,1,0,1000
"1793",6,1,1,963,2,26,0,50,1,0,0,0,1220
"1794",6,1,1,1284,1,26,0,20,0,-1,0,1,0
"1795",6,1,1,1605,2,26,0,0,-1,-1,0,0,470
"1796",6,1,1,1926,2,26,0,20,0,-1,0,1,0
"1797",6,1,1,2247,1,26,0,25,0,-1,0,1,0
"1798",6,1,1,2568,1,26,0,0,1,20,1,0,770
"1799",6,1,1,2889,1,26,0,0,-1,-1,0,0,770
"1800",6,1,1,3210,2,26,0,0,0,-1,0,0,470
"1801",6,1,2,321,2,4,0,50,-1,-1,0,0,870
"1802",6,1,2,642,2,4,0,45,-1,-1,0,0,800
"1803",6,1,2,963,1,4,0,15,-1,-1,0,0,220
"1804",6,1,2,1284,1,4,0,50,-1,-1,0,0,750
"1805",6,1,2,1605,2,4,0,50,-1,-1,0,0,870
"1806",6,1,2,1926,2,4,0,30,-1,-1,0,0,570
"1807",6,1,2,2247,1,4,0,45,-1,-1,0,0,670
"1808",6,1,2,2568,2,4,0,0,-1,-1,0,0,120
"1809",6,1,2,2889,1,4,0,50,-1,-1,0,0,750
"1810",6,1,2,3210,1,4,0,40,-1,-1,0,0,600
"1811",6,1,2,321,2,5,0,50,-1,-1,0,0,700
"1812",6,1,2,642,2,5,0,50,-1,-1,0,0,700
"1813",6,1,2,963,1,5,0,25,-1,-1,0,0,440
"1814",6,1,2,1284,1,5,0,50,-1,-1,0,0,810
"1815",6,1,2,1605,2,5,0,45,-1,-1,0,0,620
"1816",6,1,2,1926,2,5,0,40,-1,-1,0,0,550
"1817",6,1,2,2247,1,5,0,39,-1,-1,0,0,650
"1818",6,1,2,2568,2,5,0,25,-1,-1,0,0,320
"1819",6,1,2,2889,1,5,0,50,-1,-1,0,0,810
"1820",6,1,2,3210,1,5,0,23,-1,-1,0,0,410
"1821",6,1,2,321,2,6,0,30,-1,-1,0,0,600
"1822",6,1,2,642,2,6,0,50,-1,-1,0,0,900
"1823",6,1,2,963,1,6,0,35,-1,-1,0,0,550
"1824",6,1,2,1284,1,6,0,50,-1,-1,0,0,780
"1825",6,1,2,1605,2,6,0,50,-1,-1,0,0,900
"1826",6,1,2,1926,2,6,0,40,-1,-1,0,0,750
"1827",6,1,2,2247,1,6,0,50,-1,-1,0,0,780
"1828",6,1,2,2568,2,6,0,0,-1,-1,0,0,150
"1829",6,1,2,2889,1,6,0,40,-1,-1,0,0,630
"1830",6,1,2,3210,1,6,0,19,-1,-1,0,0,310
"1831",6,1,2,321,2,7,0,50,-1,-1,0,0,650
"1832",6,1,2,642,2,7,0,50,-1,-1,0,0,650
"1833",6,1,2,963,1,7,0,50,-1,-1,0,0,700
"1834",6,1,2,1284,1,7,0,25,-1,-1,0,0,320
"1835",6,1,2,1605,2,7,0,50,-1,-1,0,0,650
"1836",6,1,2,1926,2,7,0,40,-1,-1,0,0,500
"1837",6,1,2,2247,1,7,0,45,-1,-1,0,0,620
"1838",6,1,2,2568,2,7,0,30,-1,-1,0,0,350
"1839",6,1,2,2889,1,7,0,50,-1,-1,0,0,700
"1840",6,1,2,3210,1,7,0,40,-1,-1,0,0,550
"1841",6,1,2,321,2,8,0,50,-1,-1,0,0,670
"1842",6,1,2,642,2,8,0,50,-1,-1,0,0,670
"1843",6,1,2,963,1,8,0,36,-1,-1,0,0,490
"1844",6,1,2,1284,1,8,0,45,-1,-1,0,0,620
"1845",6,1,2,1605,2,8,0,50,-1,-1,0,0,670
"1846",6,1,2,1926,2,8,0,45,-1,-1,0,0,600
"1847",6,1,2,2247,1,8,0,49,-1,-1,0,0,680
"1848",6,1,2,2568,2,8,0,20,-1,-1,0,0,220
"1849",6,1,2,2889,1,8,0,40,-1,-1,0,0,550
"1850",6,1,2,3210,1,8,0,40,-1,-1,0,0,550
"1851",6,1,2,321,2,9,0,30,-1,-1,0,0,570
"1852",6,1,2,642,2,9,0,50,-1,-1,0,0,870
"1853",6,1,2,963,1,9,0,45,-1,-1,0,0,740
"1854",6,1,2,1284,1,9,0,0,-1,-1,0,0,70
"1855",6,1,2,1605,2,9,0,50,-1,-1,0,0,870
"1856",6,1,2,1926,2,9,0,45,-1,-1,0,0,800
"1857",6,1,2,2247,1,9,0,49,-1,-1,0,0,800
"1858",6,1,2,2568,2,9,0,0,-1,-1,0,0,120
"1859",6,1,2,2889,1,9,0,50,-1,-1,0,0,820
"1860",6,1,2,3210,1,9,0,42,-1,-1,0,0,700
"1861",6,1,2,321,2,10,0,50,-1,-1,0,0,550
"1862",6,1,2,642,2,10,0,50,-1,-1,0,0,550
"1863",6,1,2,963,1,10,0,43,-1,-1,0,0,500
"1864",6,1,2,1284,1,10,0,50,-1,-1,0,0,610
"1865",6,1,2,1605,2,10,0,50,-1,-1,0,0,550
"1866",6,1,2,1926,2,10,0,50,-1,-1,0,0,550
"1867",6,1,2,2247,1,10,0,39,-1,-1,0,0,440
"1868",6,1,2,2568,2,10,0,40,-1,-1,0,0,400
"1869",6,1,2,2889,1,10,0,50,-1,-1,0,0,610
"1870",6,1,2,3210,1,10,0,46,-1,-1,0,0,550
"1871",6,1,2,321,2,11,0,50,-1,-1,0,0,650
"1872",6,1,2,642,2,11,0,50,-1,-1,0,0,650
"1873",6,1,2,963,1,11,0,45,-1,-1,0,0,620
"1874",6,1,2,1284,1,11,0,50,-1,-1,0,0,700
"1875",6,1,2,1605,2,11,0,50,-1,-1,0,0,650
"1876",6,1,2,1926,2,11,0,50,-1,-1,0,0,650
"1877",6,1,2,2247,1,11,0,50,-1,-1,0,0,700
"1878",6,1,2,2568,2,11,0,20,-1,-1,0,0,200
"1879",6,1,2,2889,1,11,0,30,-1,-1,0,0,400
"1880",6,1,2,3210,1,11,0,35,-1,-1,0,0,470
"1881",6,1,2,321,2,12,0,50,-1,-1,0,0,750
"1882",6,1,2,642,2,12,0,50,-1,-1,0,0,750
"1883",6,1,2,963,1,12,0,50,-1,-1,0,0,530
"1884",6,1,2,1284,1,12,0,50,-1,-1,0,0,530
"1885",6,1,2,1605,2,12,0,50,-1,-1,0,0,750
"1886",6,1,2,1926,2,12,0,50,-1,-1,0,0,750
"1887",6,1,2,2247,1,12,0,48,-1,-1,0,0,500
"1888",6,1,2,2568,2,12,0,0,-1,-1,0,0,0
"1889",6,1,2,2889,1,12,0,50,-1,-1,0,0,530
"1890",6,1,2,3210,1,12,0,45,-1,-1,0,0,460
"1891",6,1,2,321,2,13,0,50,-1,-1,0,0,550
"1892",6,1,2,642,2,13,0,50,-1,-1,0,0,550
"1893",6,1,2,963,1,13,0,45,-1,-1,0,0,840
"1894",6,1,2,1284,1,13,0,50,-1,-1,0,0,920
"1895",6,1,2,1605,2,13,0,50,-1,-1,0,0,550
"1896",6,1,2,1926,2,13,0,50,-1,-1,0,0,550
"1897",6,1,2,2247,1,13,0,0,-1,-1,0,0,170
"1898",6,1,2,2568,2,13,0,40,-1,-1,0,0,400
"1899",6,1,2,2889,1,13,0,50,-1,-1,0,0,920
"1900",6,1,2,3210,1,13,0,21,-1,-1,0,0,480
"1901",6,1,2,321,2,17,0,50,0,-1,0,0,810
"1902",6,1,2,642,2,17,0,50,0,-1,0,1,0
"1903",6,1,2,963,1,17,0,45,1,33,0,0,810
"1904",6,1,2,1284,1,17,0,50,-1,-1,0,0,630
"1905",6,1,2,1605,2,17,0,50,1,50,1,0,810
"1906",6,1,2,1926,2,17,0,12,1,50,0,0,490
"1907",6,1,2,2247,1,17,0,45,1,50,0,0,810
"1908",6,1,2,2568,2,17,0,25,-1,-1,0,0,440
"1909",6,1,2,2889,1,17,0,50,0,-1,0,0,630
"1910",6,1,2,3210,1,17,0,33,0,-1,0,0,380
"1911",6,1,2,321,2,18,0,40,-1,-1,0,0,570
"1912",6,1,2,642,2,18,0,50,1,40,0,0,970
"1913",6,1,2,963,1,18,0,45,1,45,0,0,930
"1914",6,1,2,1284,1,18,0,50,1,10,0,0,1010
"1915",6,1,2,1605,2,18,0,50,1,25,1,0,720
"1916",6,1,2,1926,2,18,0,40,0,-1,0,0,570
"1917",6,1,2,2247,1,18,0,48,-1,-1,0,0,730
"1918",6,1,2,2568,2,18,0,25,0,-1,0,1,0
"1919",6,1,2,2889,1,18,0,45,0,-1,0,0,680
"1920",6,1,2,3210,1,18,0,10,0,-1,0,0,160
"1921",6,1,2,321,2,19,0,30,1,50,0,0,850
"1922",6,1,2,642,2,19,0,50,0,-1,0,0,900
"1923",6,1,2,963,1,19,0,48,0,-1,0,1,0
"1924",6,1,2,1284,1,19,0,50,1,48,1,0,510
"1925",6,1,2,1605,2,19,0,50,1,0,0,0,900
"1926",6,1,2,1926,2,19,0,40,-1,-1,0,0,750
"1927",6,1,2,2247,1,19,0,49,1,50,0,0,750
"1928",6,1,2,2568,2,19,0,0,0,-1,0,0,150
"1929",6,1,2,2889,1,19,0,50,0,-1,0,0,510
"1930",6,1,2,3210,1,19,0,50,-1,-1,0,0,510
"1931",6,1,2,321,2,20,0,40,0,-1,0,0,650
"1932",6,1,2,642,2,20,0,50,0,-1,0,1,0
"1933",6,1,2,963,1,20,0,45,0,-1,0,0,670
"1934",6,1,2,1284,1,20,0,50,-1,-1,0,0,750
"1935",6,1,2,1605,2,20,0,50,-1,-1,0,0,800
"1936",6,1,2,1926,2,20,0,50,1,40,0,0,1050
"1937",6,1,2,2247,1,20,0,50,0,-1,0,1,0
"1938",6,1,2,2568,2,20,0,0,1,50,1,0,50
"1939",6,1,2,2889,1,20,0,45,1,50,1,0,670
"1940",6,1,2,3210,1,20,0,10,1,45,0,0,400
"1941",6,1,2,321,2,21,0,40,1,30,0,0,750
"1942",6,1,2,642,2,21,0,50,1,50,0,0,900
"1943",6,1,2,963,1,21,0,47,1,50,1,0,620
"1944",6,1,2,1284,1,21,0,50,0,-1,0,1,0
"1945",6,1,2,1605,2,21,0,50,0,-1,0,0,650
"1946",6,1,2,1926,2,21,0,50,-1,-1,0,0,650
"1947",6,1,2,2247,1,21,0,50,0,-1,0,1,0
"1948",6,1,2,2568,2,21,0,30,0,-1,0,0,350
"1949",6,1,2,2889,1,21,0,50,1,50,1,0,660
"1950",6,1,2,3210,1,21,0,20,-1,-1,0,0,210
"1951",6,1,2,321,2,22,0,50,-1,-1,0,0,750
"1952",6,1,2,642,2,22,0,50,0,-1,0,0,750
"1953",6,1,2,963,1,22,0,47,1,45,0,0,840
"1954",6,1,2,1284,1,22,0,50,-1,-1,0,0,640
"1955",6,1,2,1605,2,22,0,50,1,0,0,0,750
"1956",6,1,2,1926,2,22,0,50,1,50,0,0,1000
"1957",6,1,2,2247,1,22,0,45,0,-1,0,0,560
"1958",6,1,2,2568,2,22,0,0,0,-1,0,0,0
"1959",6,1,2,2889,1,22,0,50,0,-1,0,0,640
"1960",6,1,2,3210,1,22,0,30,1,50,0,0,590
"1961",6,1,2,321,2,23,0,40,0,-1,0,1,0
"1962",6,1,2,642,2,23,0,5,1,50,0,0,350
"1963",6,1,2,963,1,23,0,48,-1,-1,0,0,630
"1964",6,1,2,1284,1,23,0,50,0,-1,0,0,660
"1965",6,1,2,1605,2,23,0,50,1,40,1,0,770
"1966",6,1,2,1926,2,23,0,50,-1,-1,0,0,770
"1967",6,1,2,2247,1,23,0,48,1,50,0,0,880
"1968",6,1,2,2568,2,23,0,50,0,-1,0,0,770
"1969",6,1,2,2889,1,23,0,50,0,-1,0,0,660
"1970",6,1,2,3210,1,23,0,21,1,50,0,0,480
"1971",6,1,2,321,2,24,0,40,1,50,0,0,900
"1972",6,1,2,642,2,24,0,50,0,-1,0,0,800
"1973",6,1,2,963,1,24,0,49,1,20,0,0,890
"1974",6,1,2,1284,1,24,0,50,1,49,0,0,910
"1975",6,1,2,1605,2,24,0,50,0,-1,0,0,800
"1976",6,1,2,1926,2,24,0,50,1,50,0,0,1050
"1977",6,1,2,2247,1,24,0,49,0,-1,0,0,640
"1978",6,1,2,2568,2,24,0,0,-1,-1,0,0,50
"1979",6,1,2,2889,1,24,0,50,-1,-1,0,0,660
"1980",6,1,2,3210,1,24,0,20,0,-1,0,0,210
"1981",6,1,2,321,2,25,0,40,0,-1,0,1,0
"1982",6,1,2,642,2,25,0,50,-1,-1,0,0,650
"1983",6,1,2,963,1,25,0,50,-1,-1,0,0,590
"1984",6,1,2,1284,1,25,0,50,0,-1,0,1,0
"1985",6,1,2,1605,2,25,0,50,1,40,1,0,650
"1986",6,1,2,1926,2,25,0,50,1,30,0,0,900
"1987",6,1,2,2247,1,25,0,50,1,31,0,0,840
"1988",6,1,2,2568,2,25,0,30,0,-1,0,0,350
"1989",6,1,2,2889,1,25,0,50,1,50,1,0,590
"1990",6,1,2,3210,1,25,0,31,0,-1,0,0,310
"1991",6,1,2,321,2,26,0,40,0,-1,0,1,0
"1992",6,1,2,642,2,26,0,50,-1,-1,0,0,670
"1993",6,1,2,963,1,26,0,50,1,43,0,0,780
"1994",6,1,2,1284,1,26,0,50,-1,-1,0,0,530
"1995",6,1,2,1605,2,26,0,50,1,40,1,0,670
"1996",6,1,2,1926,2,26,0,50,0,-1,0,1,0
"1997",6,1,2,2247,1,26,0,50,1,50,0,0,780
"1998",6,1,2,2568,2,26,0,25,1,50,1,0,300
"1999",6,1,2,2889,1,26,0,50,0,-1,0,0,530
"2000",6,1,2,3210,1,26,0,43,0,-1,0,0,430
"2001",7,2,1,321,1,4,0,35,-1,-1,0,0,980
"2002",7,2,1,642,1,4,0,25,-1,-1,0,0,830
"2003",7,2,1,963,1,4,0,24,-1,-1,0,0,810
