"","union","performance","framing","id","group","round","trial","overextraction","observer","overext_observed","report","punished","round_profit"
"2004",7,2,1,1284,1,4,0,25,-1,-1,0,0,830
"2005",7,2,1,1605,1,4,0,0,-1,-1,0,0,450
"2006",7,2,1,1926,2,4,0,0,-1,-1,0,0,870
"2007",7,2,1,2247,2,4,0,10,-1,-1,0,0,1020
"2008",7,2,1,2568,2,4,0,5,-1,-1,0,0,950
"2009",7,2,1,2889,2,4,0,5,-1,-1,0,0,950
"2010",7,2,1,3210,2,4,0,5,-1,-1,0,0,950
"2011",7,2,1,321,1,5,0,40,-1,-1,0,0,1010
"2012",7,2,1,642,1,5,0,25,-1,-1,0,0,790
"2013",7,2,1,963,1,5,0,24,-1,-1,0,0,770
"2014",7,2,1,1284,1,5,0,25,-1,-1,0,0,790
"2015",7,2,1,1605,1,5,0,3,-1,-1,0,0,460
"2016",7,2,1,1926,2,5,0,0,-1,-1,0,0,890
"2017",7,2,1,2247,2,5,0,10,-1,-1,0,0,1040
"2018",7,2,1,2568,2,5,0,8,-1,-1,0,0,1010
"2019",7,2,1,2889,2,5,0,0,-1,-1,0,0,890
"2020",7,2,1,3210,2,5,0,3,-1,-1,0,0,940
"2021",7,2,1,321,1,6,0,25,-1,-1,0,0,1010
"2022",7,2,1,642,1,6,0,20,-1,-1,0,0,940
"2023",7,2,1,963,1,6,0,0,-1,-1,0,0,640
"2024",7,2,1,1284,1,6,0,25,-1,-1,0,0,1010
"2025",7,2,1,1605,1,6,0,2,-1,-1,0,0,670
"2026",7,2,1,1926,2,6,0,0,-1,-1,0,0,890
"2027",7,2,1,2247,2,6,0,10,-1,-1,0,0,1040
"2028",7,2,1,2568,2,6,0,8,-1,-1,0,0,1010
"2029",7,2,1,2889,2,6,0,0,-1,-1,0,0,890
"2030",7,2,1,3210,2,6,0,3,-1,-1,0,0,940
"2031",7,2,1,321,1,7,0,25,-1,-1,0,0,930
"2032",7,2,1,642,1,7,0,18,-1,-1,0,0,830
"2033",7,2,1,963,1,7,0,24,-1,-1,0,0,920
"2034",7,2,1,1284,1,7,0,20,-1,-1,0,0,860
"2035",7,2,1,1605,1,7,0,1,-1,-1,0,0,570
"2036",7,2,1,1926,2,7,0,0,-1,-1,0,0,890
"2037",7,2,1,2247,2,7,0,10,-1,-1,0,0,1040
"2038",7,2,1,2568,2,7,0,8,-1,-1,0,0,1010
"2039",7,2,1,2889,2,7,0,1,-1,-1,0,0,910
"2040",7,2,1,3210,2,7,0,2,-1,-1,0,0,920
"2041",7,2,1,321,1,8,0,35,-1,-1,0,0,1040
"2042",7,2,1,642,1,8,0,15,-1,-1,0,0,740
"2043",7,2,1,963,1,8,0,20,-1,-1,0,0,820
"2044",7,2,1,1284,1,8,0,20,-1,-1,0,0,820
"2045",7,2,1,1605,1,8,0,6,-1,-1,0,0,610
"2046",7,2,1,1926,2,8,0,0,-1,-1,0,0,890
"2047",7,2,1,2247,2,8,0,10,-1,-1,0,0,1040
"2048",7,2,1,2568,2,8,0,8,-1,-1,0,0,1010
"2049",7,2,1,2889,2,8,0,2,-1,-1,0,0,920
"2050",7,2,1,3210,2,8,0,2,-1,-1,0,0,920
"2051",7,2,1,321,1,9,0,25,-1,-1,0,0,900
"2052",7,2,1,642,1,9,0,25,-1,-1,0,0,900
"2053",7,2,1,963,1,9,0,20,-1,-1,0,0,820
"2054",7,2,1,1284,1,9,0,25,-1,-1,0,0,900
"2055",7,2,1,1605,1,9,0,0,-1,-1,0,0,520
"2056",7,2,1,1926,2,9,0,0,-1,-1,0,0,890
"2057",7,2,1,2247,2,9,0,10,-1,-1,0,0,1040
"2058",7,2,1,2568,2,9,0,8,-1,-1,0,0,1010
"2059",7,2,1,2889,2,9,0,0,-1,-1,0,0,890
"2060",7,2,1,3210,2,9,0,3,-1,-1,0,0,940
"2061",7,2,1,321,1,10,0,50,-1,-1,0,0,1220
"2062",7,2,1,642,1,10,0,10,-1,-1,0,0,620
"2063",7,2,1,963,1,10,0,20,-1,-1,0,0,770
"2064",7,2,1,1284,1,10,0,25,-1,-1,0,0,840
"2065",7,2,1,1605,1,10,0,1,-1,-1,0,0,480
"2066",7,2,1,1926,2,10,0,0,-1,-1,0,0,900
"2067",7,2,1,2247,2,10,0,10,-1,-1,0,0,1050
"2068",7,2,1,2568,2,10,0,8,-1,-1,0,0,1020
"2069",7,2,1,2889,2,10,0,0,-1,-1,0,0,900
"2070",7,2,1,3210,2,10,0,2,-1,-1,0,0,930
"2071",7,2,1,321,1,11,0,45,-1,-1,0,0,1070
"2072",7,2,1,642,1,11,0,25,-1,-1,0,0,770
"2073",7,2,1,963,1,11,0,24,-1,-1,0,0,750
"2074",7,2,1,1284,1,11,0,25,-1,-1,0,0,770
"2075",7,2,1,1605,1,11,0,2,-1,-1,0,0,420
"2076",7,2,1,1926,2,11,0,0,-1,-1,0,0,900
"2077",7,2,1,2247,2,11,0,10,-1,-1,0,0,1050
"2078",7,2,1,2568,2,11,0,8,-1,-1,0,0,1020
"2079",7,2,1,2889,2,11,0,0,-1,-1,0,0,900
"2080",7,2,1,3210,2,11,0,1,-1,-1,0,0,920
"2081",7,2,1,321,1,12,0,25,-1,-1,0,0,880
"2082",7,2,1,642,1,12,0,25,-1,-1,0,0,880
"2083",7,2,1,963,1,12,0,20,-1,-1,0,0,810
"2084",7,2,1,1284,1,12,0,25,-1,-1,0,0,880
"2085",7,2,1,1605,1,12,0,3,-1,-1,0,0,550
"2086",7,2,1,1926,2,12,0,0,-1,-1,0,0,890
"2087",7,2,1,2247,2,12,0,10,-1,-1,0,0,1040
"2088",7,2,1,2568,2,12,0,8,-1,-1,0,0,1010
"2089",7,2,1,2889,2,12,0,0,-1,-1,0,0,890
"2090",7,2,1,3210,2,12,0,3,-1,-1,0,0,940
"2091",7,2,1,321,1,13,0,25,-1,-1,0,0,890
"2092",7,2,1,642,1,13,0,25,-1,-1,0,0,890
"2093",7,2,1,963,1,13,0,20,-1,-1,0,0,810
"2094",7,2,1,1284,1,13,0,25,-1,-1,0,0,890
"2095",7,2,1,1605,1,13,0,2,-1,-1,0,0,540
"2096",7,2,1,1926,2,13,0,0,-1,-1,0,0,890
"2097",7,2,1,2247,2,13,0,10,-1,-1,0,0,1040
"2098",7,2,1,2568,2,13,0,8,-1,-1,0,0,1010
"2099",7,2,1,2889,2,13,0,0,-1,-1,0,0,890
"2100",7,2,1,3210,2,13,0,4,-1,-1,0,0,950
"2101",7,2,1,321,1,17,0,25,-1,-1,0,0,940
"2102",7,2,1,642,1,17,0,25,1,25,0,0,1190
"2103",7,2,1,963,1,17,0,12,0,-1,0,0,740
"2104",7,2,1,1284,1,17,0,25,0,-1,0,0,940
"2105",7,2,1,1605,1,17,0,0,1,12,0,0,810
"2106",7,2,1,1926,2,17,0,0,0,-1,0,0,960
"2107",7,2,1,2247,2,17,0,0,1,0,0,0,960
"2108",7,2,1,2568,2,17,0,8,1,0,0,0,1080
"2109",7,2,1,2889,2,17,0,0,-1,-1,0,0,960
"2110",7,2,1,3210,2,17,0,0,0,-1,0,0,960
"2111",7,2,1,321,1,18,0,20,1,25,0,0,1130
"2112",7,2,1,642,1,18,0,25,1,3,0,0,1210
"2113",7,2,1,963,1,18,0,10,-1,-1,0,0,730
"2114",7,2,1,1284,1,18,0,25,0,-1,0,0,960
"2115",7,2,1,1605,1,18,0,3,0,-1,0,0,630
"2116",7,2,1,1926,2,18,0,0,-1,-1,0,0,890
"2117",7,2,1,2247,2,18,0,10,0,-1,0,0,1040
"2118",7,2,1,2568,2,18,0,8,1,10,0,0,1260
"2119",7,2,1,2889,2,18,0,2,1,1,1,0,920
"2120",7,2,1,3210,2,18,0,1,0,-1,0,1,0
"2121",7,2,1,321,1,19,0,25,-1,-1,0,0,970
"2122",7,2,1,642,1,19,0,25,0,-1,0,0,970
"2123",7,2,1,963,1,19,0,6,1,25,0,0,930
"2124",7,2,1,1284,1,19,0,25,1,0,0,0,970
"2125",7,2,1,1605,1,19,0,0,0,-1,0,0,590
"2126",7,2,1,1926,2,19,0,0,1,10,1,0,900
"2127",7,2,1,2247,2,19,0,10,0,-1,0,1,0
"2128",7,2,1,2568,2,19,0,8,0,-1,0,0,1020
"2129",7,2,1,2889,2,19,0,2,-1,-1,0,0,930
"2130",7,2,1,3210,2,19,0,0,1,8,0,0,1150
"2131",7,2,1,321,1,20,0,30,0,-1,0,0,990
"2132",7,2,1,642,1,20,0,25,-1,-1,0,0,910
"2133",7,2,1,963,1,20,0,12,1,0,0,0,720
"2134",7,2,1,1284,1,20,0,25,1,30,0,0,1160
"2135",7,2,1,1605,1,20,0,0,0,-1,0,0,540
"2136",7,2,1,1926,2,20,0,0,-1,-1,0,0,950
"2137",7,2,1,2247,2,20,0,0,0,-1,0,0,950
"2138",7,2,1,2568,2,20,0,8,1,0,0,0,1070
"2139",7,2,1,2889,2,20,0,0,0,-1,0,0,950
"2140",7,2,1,3210,2,20,0,1,1,0,0,0,970
"2141",7,2,1,321,1,21,0,25,1,2,0,0,1120
"2142",7,2,1,642,1,21,0,25,0,-1,0,0,870
"2143",7,2,1,963,1,21,0,24,-1,-1,0,0,850
"2144",7,2,1,1284,1,21,0,25,1,25,0,0,1120
"2145",7,2,1,1605,1,21,0,2,0,-1,0,0,520
"2146",7,2,1,1926,2,21,0,0,1,8,1,0,950
"2147",7,2,1,2247,2,21,0,0,1,1,0,0,1200
"2148",7,2,1,2568,2,21,0,8,0,-1,0,1,0
"2149",7,2,1,2889,2,21,0,1,-1,-1,0,0,960
"2150",7,2,1,3210,2,21,0,1,0,-1,0,0,960
"2151",7,2,1,321,1,22,0,25,-1,-1,0,0,990
"2152",7,2,1,642,1,22,0,25,1,1,0,0,1240
"2153",7,2,1,963,1,22,0,0,0,-1,0,0,620
"2154",7,2,1,1284,1,22,0,25,1,0,0,0,990
"2155",7,2,1,1605,1,22,0,1,0,-1,0,0,630
"2156",7,2,1,1926,2,22,0,0,0,-1,0,0,900
"2157",7,2,1,2247,2,22,0,10,-1,-1,0,0,1050
"2158",7,2,1,2568,2,22,0,8,1,0,0,0,1020
"2159",7,2,1,2889,2,22,0,0,1,1,0,0,1150
"2160",7,2,1,3210,2,22,0,1,0,-1,0,0,920
"2161",7,2,1,321,1,23,0,20,1,25,0,0,1200
"2162",7,2,1,642,1,23,0,25,0,-1,0,0,1020
"2163",7,2,1,963,1,23,0,0,1,0,0,0,650
"2164",7,2,1,1284,1,23,0,25,-1,-1,0,0,1020
"2165",7,2,1,1605,1,23,0,0,0,-1,0,0,650
"2166",7,2,1,1926,2,23,0,0,1,0,0,0,950
"2167",7,2,1,2247,2,23,0,0,0,-1,0,0,950
"2168",7,2,1,2568,2,23,0,8,1,1,0,0,1320
"2169",7,2,1,2889,2,23,0,1,0,-1,0,0,960
"2170",7,2,1,3210,2,23,0,1,-1,-1,0,0,960
"2171",7,2,1,321,1,24,0,25,1,0,0,0,890
"2172",7,2,1,642,1,24,0,25,0,-1,0,0,890
"2173",7,2,1,963,1,24,0,0,0,-1,0,0,510
"2174",7,2,1,1284,1,24,0,25,1,25,0,0,1140
"2175",7,2,1,1605,1,24,0,22,-1,-1,0,0,840
"2176",7,2,1,1926,2,24,0,0,0,-1,0,0,900
"2177",7,2,1,2247,2,24,0,10,1,1,1,0,1050
"2178",7,2,1,2568,2,24,0,8,1,0,0,0,1020
"2179",7,2,1,2889,2,24,0,1,-1,-1,0,0,910
"2180",7,2,1,3210,2,24,0,1,0,-1,0,1,0
"2181",7,2,1,321,1,25,0,25,0,-1,0,0,1000
"2182",7,2,1,642,1,25,0,25,0,-1,0,0,1000
"2183",7,2,1,963,1,25,0,0,-1,-1,0,0,620
"2184",7,2,1,1284,1,25,0,25,1,25,0,0,1250
"2185",7,2,1,1605,1,25,0,0,1,25,0,0,870
"2186",7,2,1,1926,2,25,0,0,0,-1,0,0,910
"2187",7,2,1,2247,2,25,0,10,1,8,1,0,1060
"2188",7,2,1,2568,2,25,0,8,0,-1,0,1,0
"2189",7,2,1,2889,2,25,0,0,-1,-1,0,0,910
"2190",7,2,1,3210,2,25,0,0,1,0,0,0,910
"2191",7,2,1,321,1,26,0,15,0,-1,0,0,900
"2192",7,2,1,642,1,26,0,25,1,15,0,0,1300
"2193",7,2,1,963,1,26,0,0,0,-1,0,0,670
"2194",7,2,1,1284,1,26,0,25,-1,-1,0,0,1050
"2195",7,2,1,1605,1,26,0,0,1,0,0,0,670
"2196",7,2,1,1926,2,26,0,0,1,1,1,0,950
"2197",7,2,1,2247,2,26,0,0,1,8,1,0,950
"2198",7,2,1,2568,2,26,0,8,0,-1,0,1,0
"2199",7,2,1,2889,2,26,0,1,0,-1,0,1,0
"2200",7,2,1,3210,2,26,0,0,-1,-1,0,0,950
"2201",7,2,2,321,2,4,0,15,-1,-1,0,0,320
"2202",7,2,2,642,2,4,0,25,-1,-1,0,0,470
"2203",7,2,2,963,2,4,0,50,-1,-1,0,0,850
"2204",7,2,2,1284,2,4,0,50,-1,-1,0,0,850
"2205",7,2,2,1605,1,4,0,5,-1,-1,0,0,720
"2206",7,2,2,1926,2,4,0,40,-1,-1,0,0,700
"2207",7,2,2,2247,1,4,0,0,-1,-1,0,0,650
"2208",7,2,2,2568,1,4,0,15,-1,-1,0,0,870
"2209",7,2,2,2889,1,4,0,0,-1,-1,0,0,650
"2210",7,2,2,3210,1,4,0,50,-1,-1,0,0,1400
"2211",7,2,2,321,2,5,0,25,-1,-1,0,0,400
"2212",7,2,2,642,2,5,0,30,-1,-1,0,0,470
"2213",7,2,2,963,2,5,0,50,-1,-1,0,0,770
"2214",7,2,2,1284,2,5,0,50,-1,-1,0,0,770
"2215",7,2,2,1605,1,5,0,5,-1,-1,0,0,670
"2216",7,2,2,1926,2,5,0,40,-1,-1,0,0,620
"2217",7,2,2,2247,1,5,0,0,-1,-1,0,0,600
"2218",7,2,2,2568,1,5,0,15,-1,-1,0,0,820
"2219",7,2,2,2889,1,5,0,10,-1,-1,0,0,750
"2220",7,2,2,3210,1,5,0,50,-1,-1,0,0,1350
"2221",7,2,2,321,2,6,0,33,-1,-1,0,0,530
"2222",7,2,2,642,2,6,0,20,-1,-1,0,0,330
"2223",7,2,2,963,2,6,0,50,-1,-1,0,0,780
"2224",7,2,2,1284,2,6,0,50,-1,-1,0,0,780
"2225",7,2,2,1605,1,6,0,5,-1,-1,0,0,700
"2226",7,2,2,1926,2,6,0,40,-1,-1,0,0,630
"2227",7,2,2,2247,1,6,0,0,-1,-1,0,0,620
"2228",7,2,2,2568,1,6,0,10,-1,-1,0,0,770
"2229",7,2,2,2889,1,6,0,10,-1,-1,0,0,770
"2230",7,2,2,3210,1,6,0,50,-1,-1,0,0,1370
"2231",7,2,2,321,2,7,0,8,-1,-1,0,0,250
"2232",7,2,2,642,2,7,0,25,-1,-1,0,0,510
"2233",7,2,2,963,2,7,0,50,-1,-1,0,0,880
"2234",7,2,2,1284,2,7,0,50,-1,-1,0,0,880
"2235",7,2,2,1605,1,7,0,5,-1,-1,0,0,700
"2236",7,2,2,1926,2,7,0,40,-1,-1,0,0,730
"2237",7,2,2,2247,1,7,0,0,-1,-1,0,0,620
"2238",7,2,2,2568,1,7,0,10,-1,-1,0,0,770
"2239",7,2,2,2889,1,7,0,10,-1,-1,0,0,770
"2240",7,2,2,3210,1,7,0,50,-1,-1,0,0,1370
"2241",7,2,2,321,2,8,0,40,-1,-1,0,0,450
"2242",7,2,2,642,2,8,0,40,-1,-1,0,0,450
"2243",7,2,2,963,2,8,0,50,-1,-1,0,0,600
"2244",7,2,2,1284,2,8,0,50,-1,-1,0,0,600
"2245",7,2,2,1605,1,8,0,5,-1,-1,0,0,750
"2246",7,2,2,1926,2,8,0,50,-1,-1,0,0,600
"2247",7,2,2,2247,1,8,0,0,-1,-1,0,0,670
"2248",7,2,2,2568,1,8,0,10,-1,-1,0,0,820
"2249",7,2,2,2889,1,8,0,0,-1,-1,0,0,670
"2250",7,2,2,3210,1,8,0,50,-1,-1,0,0,1420
"2251",7,2,2,321,2,9,0,44,-1,-1,0,0,590
"2252",7,2,2,642,2,9,0,30,-1,-1,0,0,380
"2253",7,2,2,963,2,9,0,50,-1,-1,0,0,680
"2254",7,2,2,1284,2,9,0,50,-1,-1,0,0,680
"2255",7,2,2,1605,1,9,0,5,-1,-1,0,0,860
"2256",7,2,2,1926,2,9,0,40,-1,-1,0,0,530
"2257",7,2,2,2247,1,9,0,0,-1,-1,0,0,790
"2258",7,2,2,2568,1,9,0,12,-1,-1,0,0,970
"2259",7,2,2,2889,1,9,0,20,-1,-1,0,0,1090
"2260",7,2,2,3210,1,9,0,5,-1,-1,0,0,860
"2261",7,2,2,321,2,10,0,27,-1,-1,0,0,420
"2262",7,2,2,642,2,10,0,20,-1,-1,0,0,310
"2263",7,2,2,963,2,10,0,50,-1,-1,0,0,760
"2264",7,2,2,1284,2,10,0,50,-1,-1,0,0,760
"2265",7,2,2,1605,1,10,0,5,-1,-1,0,0,820
"2266",7,2,2,1926,2,10,0,50,-1,-1,0,0,760
"2267",7,2,2,2247,1,10,0,0,-1,-1,0,0,750
"2268",7,2,2,2568,1,10,0,10,-1,-1,0,0,900
"2269",7,2,2,2889,1,10,0,30,-1,-1,0,0,1200
"2270",7,2,2,3210,1,10,0,5,-1,-1,0,0,820
"2271",7,2,2,321,2,11,0,33,-1,-1,0,0,580
"2272",7,2,2,642,2,11,0,10,-1,-1,0,0,230
"2273",7,2,2,963,2,11,0,50,-1,-1,0,0,830
"2274",7,2,2,1284,2,11,0,50,-1,-1,0,0,830
"2275",7,2,2,1605,1,11,0,5,-1,-1,0,0,810
"2276",7,2,2,1926,2,11,0,40,-1,-1,0,0,680
"2277",7,2,2,2247,1,11,0,0,-1,-1,0,0,740
"2278",7,2,2,2568,1,11,0,5,-1,-1,0,0,810
"2279",7,2,2,2889,1,11,0,40,-1,-1,0,0,1340
"2280",7,2,2,3210,1,11,0,2,-1,-1,0,0,770
"2281",7,2,2,321,2,12,0,45,-1,-1,0,0,500
"2282",7,2,2,642,2,12,0,40,-1,-1,0,0,420
"2283",7,2,2,963,2,12,0,50,-1,-1,0,0,570
"2284",7,2,2,1284,2,12,0,50,-1,-1,0,0,570
"2285",7,2,2,1605,1,12,0,5,-1,-1,0,0,700
"2286",7,2,2,1926,2,12,0,50,-1,-1,0,0,570
"2287",7,2,2,2247,1,12,0,0,-1,-1,0,0,620
"2288",7,2,2,2568,1,12,0,15,-1,-1,0,0,850
"2289",7,2,2,2889,1,12,0,50,-1,-1,0,0,1370
"2290",7,2,2,3210,1,12,0,5,-1,-1,0,0,700
"2291",7,2,2,321,2,13,0,44,-1,-1,0,0,610
"2292",7,2,2,642,2,13,0,25,-1,-1,0,0,330
"2293",7,2,2,963,2,13,0,50,-1,-1,0,0,700
"2294",7,2,2,1284,2,13,0,50,-1,-1,0,0,700
"2295",7,2,2,1605,1,13,0,5,-1,-1,0,0,800
"2296",7,2,2,1926,2,13,0,40,-1,-1,0,0,550
"2297",7,2,2,2247,1,13,0,0,-1,-1,0,0,720
"2298",7,2,2,2568,1,13,0,5,-1,-1,0,0,800
"2299",7,2,2,2889,1,13,0,40,-1,-1,0,0,1320
"2300",7,2,2,3210,1,13,0,5,-1,-1,0,0,800
"2301",7,2,2,321,2,17,0,7,0,-1,0,0,170
"2302",7,2,2,642,2,17,0,30,1,7,0,0,760
"2303",7,2,2,963,2,17,0,50,1,50,1,0,810
"2304",7,2,2,1284,2,17,0,50,0,-1,0,1,0
"2305",7,2,2,1605,1,17,0,10,1,0,0,0,1070
"2306",7,2,2,1926,2,17,0,50,-1,-1,0,0,810
"2307",7,2,2,2247,1,17,0,0,0,-1,0,0,920
"2308",7,2,2,2568,1,17,0,5,1,0,0,0,1000
"2309",7,2,2,2889,1,17,0,0,0,-1,0,0,920
"2310",7,2,2,3210,1,17,0,0,-1,-1,0,0,920
"2311",7,2,2,321,2,18,0,42,0,-1,0,1,0
"2312",7,2,2,642,2,18,0,25,0,-1,0,0,340
"2313",7,2,2,963,2,18,0,50,1,42,1,0,710
"2314",7,2,2,1284,2,18,0,50,1,25,0,0,960
"2315",7,2,2,1605,1,18,0,10,-1,-1,0,0,1070
"2316",7,2,2,1926,2,18,0,40,-1,-1,0,0,560
"2317",7,2,2,2247,1,18,0,0,0,-1,0,0,920
"2318",7,2,2,2568,1,18,0,5,0,-1,0,0,1000
"2319",7,2,2,2889,1,18,0,0,1,5,0,0,1170
"2320",7,2,2,3210,1,18,0,0,1,0,0,0,920
"2321",7,2,2,321,2,19,0,26,-1,-1,0,0,360
"2322",7,2,2,642,2,19,0,30,0,-1,0,0,420
"2323",7,2,2,963,2,19,0,50,0,-1,0,0,720
"2324",7,2,2,1284,2,19,0,50,1,50,0,0,970
"2325",7,2,2,1605,1,19,0,10,1,0,0,0,1070
"2326",7,2,2,1926,2,19,0,50,1,30,0,0,970
"2327",7,2,2,2247,1,19,0,0,1,0,0,0,920
"2328",7,2,2,2568,1,19,0,5,-1,-1,0,0,1000
"2329",7,2,2,2889,1,19,0,0,0,-1,0,0,920
"2330",7,2,2,3210,1,19,0,0,0,-1,0,0,920
"2331",7,2,2,321,2,20,0,11,1,50,0,0,480
"2332",7,2,2,642,2,20,0,25,0,-1,0,0,440
"2333",7,2,2,963,2,20,0,50,-1,-1,0,0,820
"2334",7,2,2,1284,2,20,0,50,0,-1,0,0,820
"2335",7,2,2,1605,1,20,0,10,0,-1,0,0,1050
"2336",7,2,2,1926,2,20,0,50,1,25,0,0,1070
"2337",7,2,2,2247,1,20,0,0,-1,-1,0,0,900
"2338",7,2,2,2568,1,20,0,5,0,-1,0,0,970
"2339",7,2,2,2889,1,20,0,0,1,10,0,0,1150
"2340",7,2,2,3210,1,20,0,5,1,5,0,0,1220
"2341",7,2,2,321,2,21,0,11,0,-1,0,1,0
"2342",7,2,2,642,2,21,0,20,-1,-1,0,0,390
"2343",7,2,2,963,2,21,0,50,1,11,1,0,840
"2344",7,2,2,1284,2,21,0,50,1,50,0,0,1090
"2345",7,2,2,1605,1,21,0,10,-1,-1,0,0,1050
"2346",7,2,2,1926,2,21,0,50,0,-1,0,0,840
"2347",7,2,2,2247,1,21,0,0,1,5,0,0,1150
"2348",7,2,2,2568,1,21,0,5,0,-1,0,0,970
"2349",7,2,2,2889,1,21,0,0,1,5,0,0,1150
"2350",7,2,2,3210,1,21,0,5,0,-1,0,0,970
"2351",7,2,2,321,2,22,0,11,1,50,0,0,460
"2352",7,2,2,642,2,22,0,30,-1,-1,0,0,490
"2353",7,2,2,963,2,22,0,50,0,-1,0,0,790
"2354",7,2,2,1284,2,22,0,50,0,-1,0,0,790
"2355",7,2,2,1605,1,22,0,10,1,0,0,0,1060
"2356",7,2,2,1926,2,22,0,50,1,50,0,0,1040
"2357",7,2,2,2247,1,22,0,0,-1,-1,0,0,910
"2358",7,2,2,2568,1,22,0,2,0,-1,0,0,940
"2359",7,2,2,2889,1,22,0,0,0,-1,0,0,910
"2360",7,2,2,3210,1,22,0,5,1,2,0,0,1240
"2361",7,2,2,321,2,23,0,8,0,-1,0,0,200
"2362",7,2,2,642,2,23,0,25,0,-1,0,1,0
"2363",7,2,2,963,2,23,0,50,1,25,1,0,830
"2364",7,2,2,1284,2,23,0,50,1,8,0,0,1080
"2365",7,2,2,1605,1,23,0,10,0,-1,0,0,1060
"2366",7,2,2,1926,2,23,0,50,-1,-1,0,0,830
"2367",7,2,2,2247,1,23,0,0,-1,-1,0,0,910
"2368",7,2,2,2568,1,23,0,2,1,10,0,0,1190
"2369",7,2,2,2889,1,23,0,0,1,5,0,0,1160
"2370",7,2,2,3210,1,23,0,5,0,-1,0,0,990
"2371",7,2,2,321,2,24,0,20,1,50,0,0,570
"2372",7,2,2,642,2,24,0,25,0,-1,0,0,400
"2373",7,2,2,963,2,24,0,50,-1,-1,0,0,770
"2374",7,2,2,1284,2,24,0,50,0,-1,0,0,770
"2375",7,2,2,1605,1,24,0,10,-1,-1,0,0,1050
"2376",7,2,2,1926,2,24,0,50,1,25,0,0,1020
"2377",7,2,2,2247,1,24,0,0,0,-1,0,0,900
"2378",7,2,2,2568,1,24,0,5,1,0,0,0,970
"2379",7,2,2,2889,1,24,0,0,1,5,0,0,1150
"2380",7,2,2,3210,1,24,0,5,0,-1,0,0,970
"2381",7,2,2,321,2,25,0,0,1,50,0,0,320
"2382",7,2,2,642,2,25,0,35,0,-1,0,0,600
"2383",7,2,2,963,2,25,0,50,-1,-1,0,0,820
"2384",7,2,2,1284,2,25,0,50,1,35,0,0,1070
"2385",7,2,2,1605,1,25,0,10,-1,-1,0,0,1060
"2386",7,2,2,1926,2,25,0,50,0,-1,0,0,820
"2387",7,2,2,2247,1,25,0,0,1,2,0,0,1160
"2388",7,2,2,2568,1,25,0,2,0,-1,0,0,940
"2389",7,2,2,2889,1,25,0,0,1,5,0,0,1160
"2390",7,2,2,3210,1,25,0,5,0,-1,0,0,990
"2391",7,2,2,321,2,26,0,0,0,-1,0,0,100
"2392",7,2,2,642,2,26,0,30,1,0,0,0,550
"2393",7,2,2,963,2,26,0,50,1,50,1,0,850
"2394",7,2,2,1284,2,26,0,50,-1,-1,0,0,850
"2395",7,2,2,1605,1,26,0,10,0,-1,0,0,1050
"2396",7,2,2,1926,2,26,0,50,0,-1,0,1,0
"2397",7,2,2,2247,1,26,0,0,-1,-1,0,0,900
"2398",7,2,2,2568,1,26,0,5,1,10,0,0,1220
"2399",7,2,2,2889,1,26,0,0,1,5,0,0,1150
"2400",7,2,2,3210,1,26,0,5,0,-1,0,0,970
